"car_id","car_make","car_model","car_gears","car_fuel_type","car_transmission_type"
c173bf6ff306870ad1c5eeee483035fd,PEUGEOT,"","",Unknown,""
e06e334032a73d5debde241474718638,PEUGEOT,"","",Unknown,""
"50c7ff656532edf1f7d2a415c6932988",PEUGEOT,"","",Unknown,""
"222dec9c876ee147fda2530640f67b81",PEUGEOT,"","",Unknown,""
d8b2ab5f475535b038d25f715644f0c7,PEUGEOT,"","",Unknown,""
ee8fc6d34fd60a3fb98221434562b182,PEUGEOT,"","",Unknown,""
"5b20f035b4b00fade11e27184c6a3b80",PEUGEOT,"","",Unknown,""
"4e1d65e80e209281314854927ef0396d",PEUGEOT,"","",Unknown,""
ec2339388ed096963081e4ba53e52eeb,PEUGEOT,"","",Unknown,""
"68219c1f6cb5e5068a145a8214145cb7",PEUGEOT,"","",Unknown,""
"0656fe6919bc6b739d4c36e0ba823ff7",PEUGEOT,"","",Unknown,""
bbbc705d349f8ea3e85fd663adf3d8df,PEUGEOT,"","",Unknown,""
"85dfd983f740f80a959ec3f01031d0fa",PEUGEOT,"","",Unknown,""
"882b0ca21fcb7a678db16aff97fcb2ae",PEUGEOT,"","",Unknown,""
"46badd2720b8d5e5a29217d95b8125d1",PEUGEOT,"","",Unknown,""
"32a2df6a9a6c785fdbf00dce8d1b983e",PEUGEOT,"","",Unknown,""
"29f3efe88ec6bba305c492c1cdc7fed5",PEUGEOT,"","",Unknown,""
fd53dd49f8225bfed5351feca2b29166,PEUGEOT,"","",Unknown,""
"6b1f62acb8d90f776e3726ce41923bcd",PEUGEOT,"","",Unknown,""
d65546696a2e8703348983086ad32094,PEUGEOT,"","",Unknown,""
e7422ed38059d318ae4be0ae72819466,PEUGEOT,"","",Unknown,""
"4416c594065b14f66313ae00681c328d",PEUGEOT,"","",Unknown,""
"9e086c242775eb06322ab1b94cd654cc",PEUGEOT,"","",Unknown,""
"430f3fb92b2122b5d4061833a36fb486",PEUGEOT,"","",Unknown,""
"80564a19226086074b52cedddbec971b",PEUGEOT,"","",Unknown,""
"6b4bed0701d420fe28e03dc755f43213",PEUGEOT,"","",Unknown,""
"1477648811a854f5e09807300eff755a",PEUGEOT,"","",Unknown,""
"43ca42c98605b55c8cd21385c66693fd",PEUGEOT,"","",Unknown,""
"57cc509a056ea920f7f8fd3e60ca9a82",PEUGEOT,"","",Unknown,""
ccbb0910f53caaf8c68fcb39f5028810,PEUGEOT,"","",Unknown,""
"93b439696b130fa7ddaa2d4fb4db5c14",PEUGEOT,"","",Unknown,""
e084db06c995f199dadf2f3d244d1474,PEUGEOT,"","",Unknown,""
"70226b35333d7820469d59efcb0a44ed",PEUGEOT,"","",Unknown,""
e9ff2a185ac4e15a1fca92c482b360ea,PEUGEOT,"","",Unknown,""
"0560db93097b177125a270fc1343861d",PEUGEOT,"","",Unknown,""
"28adafb8fa0d3a48e15fdec5daccad39",PEUGEOT,"","",Unknown,""
"0c1c357dfd8971adbd98c691a646ef38",PEUGEOT,"","",Unknown,""
"54624842241475e069a5a6db95ca4765",PEUGEOT,"","",Unknown,""
ff1956ded9fc5ba4d00146b3ea9af659,PEUGEOT,"","",Unknown,""
"7181f12d0640711b034ab45de6070802",PEUGEOT,"","",Unknown,""
"56b9f980b61777e089e3e3b33598d0fa",PEUGEOT,"","",Unknown,""
"979e8ed75cc5aabb9bc496dfd8b30a35",PEUGEOT,"","",Unknown,""
edbeb1f296ed2c8117d031eab9d7d33f,PEUGEOT,"","",Unknown,""
"74b87db9d517bab0d3b8698c1b22d0fd",PEUGEOT,"","",Unknown,""
"59c44cf30aeeb878779086bec6ea0bd5",RENAULT,"","",Unknown,""
"9609a4013701e85438e75b814351b57b",RENAULT,"","",Unknown,""
cbc95e63ad72e5a1242673b9ecd32ff3,RENAULT,"","",Unknown,""
fa8b1693d928190cdad6103c66dab314,RENAULT,"","",Unknown,""
"26a9673423a3f2cf334c33c5a84390b1",RENAULT,"","",Unknown,""
"69d265c00cf8e3c7a7c6a06e42f8fd56",RENAULT,"","",Unknown,""
e8c6402c5e3f33934aa8e6eb99f0ab13,RENAULT,"","",Unknown,""
"7606fe45156799845e3a766ac8f4f660",RENAULT,"","",Unknown,""
"4a6352ead44256d9f13b216892929a38",RENAULT,"","",Unknown,""
"0071b6ad4240ecfd70897b147cf192db",RENAULT,"","",Unknown,""
"45d1d07235b2f6c85fa2e2df41632c07",RENAULT,"","",Unknown,""
ea4e12744f5941c95beebd341b5f7357,RENAULT,"","",Unknown,""
"93fc9b423575673149ea3415c478719e",RENAULT,"","",Unknown,""
eef29cd3205ee3c160ae14cd0c2979fe,RENAULT,"","",Unknown,""
ec6f7a80e731881534818c8dd3dd431a,RENAULT,"","",Unknown,""
"1a68ff8eb077c7e04a0923e237d9dc0a",RENAULT,"","",Unknown,""
e6e56bc2533b081cdf3af4e8f1ee7a68,RENAULT,"","",Unknown,""
e37d878153eccc1c7a67fb353106c8eb,RENAULT,"","",Unknown,""
e9f94e44beca2be6fee485848f186d96,RENAULT,"","",Unknown,""
"796a9789d3765f795ec428d0125ff761",RENAULT,"","",Unknown,""
"4cd5131b9585dc1f146925de4c8b2da9",RENAULT,"","",Unknown,""
fc2bbbf465391b8ead03516d277b9935,RENAULT,"","",Unknown,""
d4fd56f303dda4e800753d1ccf140603,RENAULT,"","",Unknown,""
"801968713041c5147a01b5c7d1d1ca4e",RENAULT,"","",Unknown,""
"1ea490a99dd5d6ee6e2fa2eeb36ca236",RENAULT,"","",Unknown,""
"1e4fc0ac3ab74bef99787feae88ab32a",RENAULT,"","",Unknown,""
ca15375a9f35fbc160d5626de2efc433,RENAULT,"","",Unknown,""
f4e8e82ff237ce044e8666a5ae048dd9,RENAULT,"","",Unknown,""
cdb8b47f0974fca95480113edda58e41,RENAULT,"","",Unknown,""
a1ac926a407facd9eff1baae2b217e9e,RENAULT,"","",Unknown,""
"477d6def76edd34a587fad63f647eee2",RENAULT,"","",Unknown,""
"8964cab941b98b14354480cf9e7e2a47",RENAULT,"","",Unknown,""
fe2abac2e3f74fd0c886c9c5241e7a1b,RENAULT,"","",Unknown,""
"678d5e13ca18fbad7164f1f83221c608",RENAULT,"","",Unknown,""
"013267bd43fd4f96add057c3d9d934ea",RENAULT,"","",Unknown,""
"9777961800c26bb73ec68cf621ed7897",RENAULT,"","",Unknown,""
c1ce53e5254f044aefd956743bd7ff83,RENAULT,"","",Unknown,""
"3540c782f6d132b5f321a5e7f4804e85",RENAULT,"","",Unknown,""
"9e84226aaa33ed9fc5cee2c1e898eee4",RENAULT,"","",Unknown,""
"053f8afe06e63846f4c8a5e258bb71da",RENAULT,"","",Unknown,""
a9aa2de605ba1e903ada0a3a533b074a,RENAULT,"","",Unknown,""
d7c636f4e7e57ce77cba5acb47d00202,RENAULT,"","",Unknown,""
"6902a0c2fc2327e034716b0c937c57c0",RENAULT,"","",Unknown,""
e4577926165e8e7ab1b7e2e3c83ee0a8,RENAULT,"","",Unknown,""
d3b944c24922d00f7f7f6c55ce760f46,RENAULT,"","",Unknown,""
"2e241986a365b0ba652e51157db5f560",RENAULT,"","",Unknown,""
"7c16fbb519b69d78ffe9b96ffde83356",RENAULT,"","",Unknown,""
d1bbab6a4782809f98c1f34d47966fa8,RENAULT,"","",Unknown,""
f93c1a328bda9f5fb2a75e4900aa7938,RENAULT,"","",Unknown,""
bd5849f4cbead04f464d52fc486755fc,RENAULT,"","",Unknown,""
e1b6eb4a1625bf3de5f1a94b6ecf8281,RENAULT,"","",Unknown,""
"34612cd25d366b7e56792b2ff750f875",RENAULT,"","",Unknown,""
e945b25757d434e77f9b15a1198eada8,RENAULT,"","",Unknown,""
b6271ed8f11324f9fceb6024d138edfc,RENAULT,"","",Unknown,""
"2e5b280300e53894008d113cea9d5b84",RENAULT,"","",Unknown,""
aaa528b07f0d2d0d91cc821caae9aa2d,RENAULT,"","",Unknown,""
efda097a57a8b58ac94f080bfedf4c76,RENAULT,"","",Unknown,""
"38a2fc35e317f090b9d6850ed2ca6022",RENAULT,"","",Unknown,""
"8c910b4a4a132f3baf1b0b16705e8ced",RENAULT,"","",Unknown,""
"1533918c6cac53e1ded00df59881ecf3",RENAULT,"","",Unknown,""
c50cbb81cf59967b1b1a3a81a78b435c,RENAULT,"","",Unknown,""
d7557142b300dcbf7ac51585f89adf8a,RENAULT,"","",Unknown,""
"9527347b15583f25a951d7f80c333261",RENAULT,"","",Unknown,""
d25ab5d9363184ead0fe161b8e78f95f,RENAULT,"","",Unknown,""
"59bd5de713a2c4fb5d5dd1b00cbf5cc6",RENAULT,"","",Unknown,""
"8b5ad476d9cbeb5e44d45fa0132edc96",RENAULT,"","",Unknown,""
"65d427020e4b8c1e1d7d0230ca280770",RENAULT,"","",Unknown,""
a26735a3563ca143a044c5d901fe8050,RENAULT,"","",Unknown,""
"79931454a4ba96f8d24c6d4c191728b0",RENAULT,"","",Unknown,""
"49d6ccfa38992feec8bd90cbc03c916c",RENAULT,"","",Unknown,""
"8c9741610aaed268f987ad2869c7e1f0",RENAULT,"","",Unknown,""
"53e6757dbb4d755a06f387c3496f3614",RENAULT,"","",Unknown,""
"982ff240b07eabe5a089691d1b9c4835",RENAULT,"","",Unknown,""
"26d278fe66ee1785d9e2392d703f4f54",RENAULT,"","",Unknown,""
"82d5be25aa6e30c9454f6e4d97714d70",RENAULT,"","",Unknown,""
"40e79abc9e6b7cfa61f16d04516748bd",RENAULT,"","",Unknown,""
"21ba70487900eda202c17520beeb0729",RENAULT,"","",Unknown,""
"6b857a13b18a6f2f6c63f27326bc0f45",ALFAROMEO,"","",Unknown,""
"041b29a4bc9f18ad2ba600201655607a",ALFAROMEO,"","",Unknown,""
"96d09c599c0f56aa05ee5ad1ed542eda",ALFAROMEO,"","",Unknown,""
"8db93b97e5c119f35de88908243f2a80",ALFAROMEO,"","",Unknown,""
"892c57c7c70a9cccac5f9e97d48ee0e1",ALFAROMEO,"","",Unknown,""
"31204677e4731a954a05f27a68361f52",AUDI,"","",Unknown,""
f4e3d62e346083db9b6aefbbfc97ff9b,AUDI,"","",Unknown,""
d64c2b6de677bfe1a26186bd36629b32,AUDI,"","",Unknown,""
fc7b20ffb59d7b7c6fa0b300932b6cb8,AUDI,"","",Unknown,""
"8da4dd590bda4d657805d42708c5a054",AUDI,"","",Unknown,""
"6b7b354e415e848c8d3b3e7e4bc54273",AUDI,"","",Unknown,""
"7b5363a15fc528145cc4275323dd6321",AUDI,"","",Unknown,""
"496589e3cc3a65cb951fc5dbab941059",AUDI,"","",Unknown,""
"715f6be8e5bd6d47f30ca2ac2ef070d0",AUDI,"","",Unknown,""
"3b4b25c774de490aa5414c331274aaa1",BMW,"","",Unknown,""
"422c70fef16c5b3e67e68a8050b273ad",BMW,"","",Unknown,""
ee12ed162d596bd0b0b746c1b1f24024,BMW,"","",Unknown,""
"7da28a7bb20e7572a3ed3adb4ce013d8",BMW,"","",Unknown,""
"83d65477bd16c9998d902d7763d11817",BMW,"","",Unknown,""
"1905a4807c530776a60291746674b2ee",BMW,"","",Unknown,""
"212af2ef789086004895c1425fd222a0",BMW,"","",Unknown,""
fd60f6f4ed67d7e41dc1322725c488a8,BMW,"","",Unknown,""
dec4b9d9044eb692d6123a547d4adabc,BMW,"","",Unknown,""
"42edbf02aae34504ca774cb43f8cae8f",BMW,"","",Unknown,""
c1959554101c35f67042e3908209dab4,BMW,"","",Unknown,""
bcd46170f33cea65fb4fac5cc2fcde6e,BMW,"","",Unknown,""
a2bfa3e117186aa221dd0895c8e439af,BMW,"","",Unknown,""
"721e8c53a46482d50caa94067ae38094",BMW,"","",Unknown,""
"088ca331af006c4583f31012abe5e02b",BMW,"","",Unknown,""
"4520befe77a07399cd4ba3c4ffd42e18",BMW,"","",Unknown,""
"32680d6352c532eefa79142a59760c20",BMW,"","",Unknown,""
fae6f616ad3dba99aac515b3999edeff,BMW,"","",Unknown,""
"49a0ab39fcd24bdc2d0fbd876792ab8f",CHEVROLET,"","",Unknown,""
"4d06456dbd31f44ce7c3a118744c494f",CHEVROLET,"","",Unknown,""
"0d9cf708c31e3ff22b894ebc5babfa41",CHEVROLET,"","",Unknown,""
"68690f554be0991e9521f8ac6f087164",CHEVROLET,"","",Unknown,""
"3818a7f2a0ad7daf4f914ea90a24ec9d",CHEVROLET,"","",Unknown,""
"8b8d03028845dee25d63132a4c84c341",CITROEN,"","",Unknown,""
b463c5c86e0a2451b02ceeb4660dc560,CITROEN,"","",Unknown,""
bf07b0c741edbdbfa52b5f2110c9e392,CITROEN,"","",Unknown,""
"1eda183c82ddacc0cf752595006599b8",CITROEN,"","",Unknown,""
c71c0145d2abefa2a6cfc0c59dbae36e,CITROEN,"","",Unknown,""
"3cc871b800501b9bda0bb9919fe75386",CITROEN,"","",Unknown,""
"69c91e76eb9633dfe55b6aba45e05900",CITROEN,"","",Unknown,""
ffff6b1c6d1b8d4dd71746e779f0f3d2,CITROEN,"","",Unknown,""
cef7972099811c08f1703514e00499c8,CITROEN,"","",Unknown,""
aec8a98efabbbc8ed49cc95bf9296b63,CITROEN,"","",Unknown,""
"56a3667e7f2408affc91719cf655170d",CITROEN,"","",Unknown,""
cf6f99f38129d1ed172a723fbc647864,CITROEN,"","",Unknown,""
"5362efe36a57d0b88405f59078179869",CITROEN,"","",Unknown,""
"0b211c379915210bb0fe7dd9e575a591",CITROEN,"","",Unknown,""
ff6da70331fc267f97667a9f54be52b9,CITROEN,"","",Unknown,""
e3693b83b0543d75190258de43382370,CITROEN,"","",Unknown,""
"28c587032bb031d2c670010387440851",CITROEN,"","",Unknown,""
"1ae9fdc53af6849877c5632805e10174",CITROEN,"","",Unknown,""
b2f1016192702bd486039fb4448d39ce,CITROEN,"","",Unknown,""
af96b59ca3f13575eb937e005ce3474c,CITROEN,"","",Unknown,""
d517cc8b190f0622bf0b0ac5f5be3665,CITROEN,"","",Unknown,""
"83af2c5b06bf9e245f3de5cb33a2ff02",CITROEN,"","",Unknown,""
b1dc4495ce893182d281a1c22eec6065,CITROEN,"","",Unknown,""
b6449593844fbc7374584c33371bc4fa,CITROEN,"","",Unknown,""
f0772387fffd4996c206eec3f3363f27,CITROEN,"","",Unknown,""
"20ab7f10030705d8ca109c22ebe6fd8f",CITROEN,"","",Unknown,""
c8dfe477687d05bdd3cf817f0ebaf673,CITROEN,"","",Unknown,""
"61dc05e38724719f4ed4156529df40e7",CITROEN,"","",Unknown,""
"645b42d1c9399babc56620d010f18b36",CITROEN,"","",Unknown,""
a70b673687eb478a76eacd4b6b73de33,CITROEN,"","",Unknown,""
da2bcae0e741f03e221734f67577e3d3,CITROEN,"","",Unknown,""
"91531b4edbf5706bfc7ad5a26481bcfa",CITROEN,"","",Unknown,""
"98fd50ed5644bf17d733085198ce58a6",CITROEN,"","",Unknown,""
e745322cf500908a1bcfa601302c5434,CITROEN,"","",Unknown,""
"7e100fb0377888862c5ec53310ab2615",CITROEN,"","",Unknown,""
"277b3f512d1688d6bedcb92e218e1f71",CITROEN,"","",Unknown,""
b99edb0b41922448c265371b67c89432,CITROEN,"","",Unknown,""
"4238d7ceb7e5a2feb0104fd0468ed046",CITROEN,"","",Unknown,""
c4ee3df5c0caa2f405ada4d50481ab8f,CITROEN,"","",Unknown,""
d6a204e7e4ac23924f91a12079f935c3,CITROEN,"","",Unknown,""
e92d3980e5db61eec98b23d007ce6288,CITROEN,"","",Unknown,""
"821c7899c6a2500dc536b118d7803836",CITROEN,"","",Unknown,""
"74511662c5ac3a898f406064551b7292",CITROEN,"","",Unknown,""
"4ea74cda745bacc1018b54678c623a4f",CITROEN,"","",Unknown,""
cd4ba79140642a82ad0f1f7fc49b4e7e,CITROEN,"","",Unknown,""
c86bab61595efabad6dacbd029ea05a7,CITROEN,"","",Unknown,""
"93bc2d457d385f2bfffcc37a5510b77d",CITROEN,"","",Unknown,""
"1af23725bd47136c1ae246caedd3200b",CITROEN,"","",Unknown,""
"0bbc4db9de2b5d38f47c7a092b56ae5b",CITROEN,"","",Unknown,""
"29a10c767c692ecf825a2d4942248c85",CITROEN,"","",Unknown,""
b650039d99d36259b070f088a77f30a8,CITROEN,"","",Unknown,""
"0026a9de0e8b5823aefac8e3e3e46905",CITROEN,"","",Unknown,""
"512fb755668e0b08c4c52434d62caac9",CITROEN,"","",Unknown,""
"193fdd18427e6ee7dfed125144ce2981",CITROEN,"","",Unknown,""
ee3be67fc2cc2c8f403fd5654f719441,CITROEN,"","",Unknown,""
b6251359a52356d156ad839931ad3c6f,CITROEN,"","",Unknown,""
"664458bbcd600448308d539307d49295",CITROEN,"","",Unknown,""
f10f15a8ced162c6a24259c8c38a897a,CITROEN,"","",Unknown,""
e5e0f98c29b46c69a1a24088517814ba,CITROEN,"","",Unknown,""
"88a5ee6fe5f11383918d57d48cf394b4",RENAULT,"","",Unknown,""
"8a6e81a3476a010c5df59c1a764bc9bc",RENAULT,"","",Unknown,""
"52ae041c3c3a9b275a7ac9956ebcecfe",RENAULT,"","",Unknown,""
"7c4b72a01838f9bb7683773d33aac0ce",RENAULT,"","",Unknown,""
ac7737ece7e584b000c3aff089c30fdf,RENAULT,"","",Unknown,""
b6d58a4315ef5aa7b5802b5fb9dabd95,RENAULT,"","",Unknown,""
f047a79498b4329820940d43c906c468,RENAULT,"","",Unknown,""
"35ca575e7046d2c4df16f4cb71a997d9",RENAULT,"","",Unknown,""
b7311e75aa1a5bc297b34c9c883ae4b6,RENAULT,"","",Unknown,""
"40c1e5d20a29359b5904934c68c32f05",RENAULT,"","",Unknown,""
"3fca6aed1598234703735b83f7d9518d",RENAULT,"","",Unknown,""
c0900713bbeff2805b9e63622724a435,RENAULT,"","",Unknown,""
e5255fdca92ac041c0c9588a6641946a,RENAULT,"","",Unknown,""
"25cf2c57ad739f426c25cf0ac92dc6ca",RENAULT,"","",Unknown,""
e2ad45ee63809a13376e2a9ba09a0d0e,RENAULT,"","",Unknown,""
c4841c905f22e3c5d57d4a6e9179d72d,RENAULT,"","",Unknown,""
d4e3952dedc73b7634b909224da999ab,RENAULT,"","",Unknown,""
"778f3e66a5fe7a199f7ac206e404a125",RENAULT,"","",Unknown,""
"165b6c2e420c129853036e5dad5f2be7",RENAULT,"","",Unknown,""
"7dbdc28a499c70fbccc7f50aa90b8b60",RENAULT,"","",Unknown,""
"29ad3e9ff934c87f75501dbeb4a54d7b",RENAULT,"","",Unknown,""
d093ce4a7f1d0c4bd8651e1bb4004b97,RENAULT,"","",Unknown,""
fdd28a3776d472c8fdd38f49eac53f62,RENAULT,"","",Unknown,""
c1184970ae28150d9be08f0fc78da096,RENAULT,"","",Unknown,""
a07aa7a963568a9bdc8c3b0d7dafdf19,RENAULT,"","",Unknown,""
"9d49a72ee4f93602849b418295d4257f",RENAULT,"","",Unknown,""
"27bda39080866062f887ef76622fe324",RENAULT,"","",Unknown,""
ea5192fd1b10cfa8d43ab5328423d7fc,RENAULT,"","",Unknown,""
aaa52ba0211ee34f72dfa7538bd69b01,RENAULT,"","",Unknown,""
"1882984dc4b80c32855a3c78fbed85be",RENAULT,"","",Unknown,""
"0bff70a354349d416921f5cc19eaeaf3",RENAULT,"","",Unknown,""
"57509f95d89fc8fcfc2c2fedcdeb526b",RENAULT,"","",Unknown,""
bca850f27f6bc82dd6eb8d58f9e1bebd,RENAULT,"","",Unknown,""
a75c89a49dce4a70540b301f27960a7d,RENAULT,"","",Unknown,""
"3c00a5535d174a62e4ecf0bc272dc924",RENAULT,"","",Unknown,""
"76e5ebb3f2cd7bcb519a0e15a9ce5a76",RENAULT,"","",Unknown,""
c8ebc9243cf4b311b2ac65143517c72a,RENAULT,"","",Unknown,""
"3c176ed3386541d1b0d4b843c0387562",RENAULT,"","",Unknown,""
be96f8cf65ddd6c04151f06e01828f8d,RENAULT,"","",Unknown,""
b9d682c076ff36415144f5850a9ed1b3,RENAULT,"","",Unknown,""
"804c9f97caa93d2cfcea9228d6a0df52",RENAULT,"","",Unknown,""
e652fa471fb7688bd7892350b426e647,RENAULT,"","",Unknown,""
c04d09fec6c08b2c4d64e2dc9c4b4cac,RENAULT,"","",Unknown,""
bf852f62e7055a55e4e14fea1dbc38b5,RENAULT,"","",Unknown,""
"75d33f2811943ed44159d72162995839",RENAULT,"","",Unknown,""
e28f6cfed8efb7d142b3cc24a05bbf56,RENAULT,"","",Unknown,""
"71a8df5854bef322237ca4f8a5d5db31",RENAULT,"","",Unknown,""
"7df8b5a07e3a820f432782cbbb8df57d",RENAULT,"","",Unknown,""
acf3367dc72d855fbc2757db6c8b2009,ROVER,"","",Unknown,""
"64cc71ef62b0558fd3a86d63193fc121",ROVER,"","",Unknown,""
"3fb6ce31fc6120f2c2d9e4f5a5a938a3",ROVER,"","",Unknown,""
"2ec2b6319258919c5923f9e57df5dfdd",ROVER,"","",Unknown,""
"5f45a39e00727d33848cc6b0b2e57b08",SAAB,"","",Unknown,""
"84469e99a73f573a2d1c98a88aa0c6b6",SEAT,"","",Unknown,""
c29ea6504de53a3e721ba912e08a26ab,SEAT,"","",Unknown,""
d4db14d3129b43a622c4a5f2e754e1af,SEAT,"","",Unknown,""
"5fa1da0b2d31dd8d1d495200a99ddd07",SEAT,"","",Unknown,""
"0182322195d2dad29b929e435852ef17",SEAT,"","",Unknown,""
d14119338420082df3e18962d5b04457,SEAT,"","",Unknown,""
"830fa4822b3941604f6f06c3f3c32744",SEAT,"","",Unknown,""
d7a611d47189301f4bc2c15270c6dd6d,SEAT,"","",Unknown,""
caa51ff6efe904fdd4c754ca110cc3c5,SEAT,"","",Unknown,""
f2f9e613824eb821b5605b915dffcd26,SEAT,"","",Unknown,""
a46c77845f5e57147ebfbf5b8214d2ba,SEAT,"","",Unknown,""
"1fec0e8e5600a23e29b4847a18937079",SEAT,"","",Unknown,""
d5e2e0145ae8ed6dac62469af472909f,SEAT,"","",Unknown,""
"826b0169a5005ef812964b21b42e308e",SEAT,"","",Unknown,""
d51d63bdafc6b9617e57f94c9c49b1b5,SEAT,"","",Unknown,""
"5e1cf90153b9c0d6a68db77f09157461",SEAT,"","",Unknown,""
"6c1a7bb0f381d51bf307289dbc0ffb28",SEAT,"","",Unknown,""
f4a4017ee7476efb1e2cc1ee389f4b9b,SEAT,"","",Unknown,""
"957e9319f2c9cd93bb82d6a9dcc17da2",SEAT,"","",Unknown,""
"45134446166c019912914136d4dbc04f",SEAT,"","",Unknown,""
bb5bba9ffb00b39264531ac42fbad4c0,SEAT,"","",Unknown,""
de674d4f9c93510a7bafb60aacf7182b,SEAT,"","",Unknown,""
d2fa901867bd6d17aaf6787ead939b00,SEAT,"","",Unknown,""
b5f19d38a2245a83455350122c60fe8d,SEAT,"","",Unknown,""
"0e3f34a27a9eba744abb957cb4ae4144",SEAT,"","",Unknown,""
"1b83453730afc1456d259b29e4bd5fe6",SEAT,"","",Unknown,""
"1952b53e45014f4de9361552b8de81a5",SEAT,"","",Unknown,""
e025f3bf86029229071c37f5b02c77b5,SEAT,"","",Unknown,""
"0faba6c45633a8731012b984dad72241",SEAT,"","",Unknown,""
cdcf85fb3fe9cf53cbb9c268d86a634b,SEAT,"","",Unknown,""
"281f7572d99911459379aea6e7b62c73",SEAT,"","",Unknown,""
efdb4ee30074331c6eebd4b030cf8a55,SEAT,"","",Unknown,""
fe3b272f0de10677bc9fe5593f64523a,SEAT,"","",Unknown,""
da4d5013aa36f042ae8feb2e62c09a36,SEAT,"","",Unknown,""
"8998c8fa11a2863f32587332898bd2cb",SEAT,"","",Unknown,""
ae2ee4ca74dd48d072429a0390b1c1ef,SEAT,"","",Unknown,""
"4dab3d6f27c421131bd5a8ef506e32dc",SEAT,"","",Unknown,""
ad7882672291a28cac2472842e35bdc4,SEAT,"","",Unknown,""
"99efacbc4bb3c03a9201cbbc40e19e60",SEAT,"","",Unknown,""
a31bd4152430d57f0b62ccb6c90ca4a6,SEAT,"","",Unknown,""
"314ed6d8dba6084f9c7a230fddb8d1be",SEAT,"","",Unknown,""
f8b34cbb2b7fd8ab64c81b864f4c0039,SEAT,"","",Unknown,""
d2ded49dcfe30da654a5cdc6e77e3734,SEAT,"","",Unknown,""
d43a995863a047ce3c64fa80e0d84034,SEAT,"","",Unknown,""
"27c21abb3e994d4aa77009f1b45f5f88",SEAT,"","",Unknown,""
"4196a3260eef1e843abe4c2652b6213c",SEAT,"","",Unknown,""
"0a274b2529db8e03cd5ea7541e1c29c6",SEAT,"","",Unknown,""
"07a368b325799d5bf0bd194c4d778ae2",SEAT,"","",Unknown,""
"5aeab6534cf41e90a4ba1fb24df9c670",SEAT,"","",Unknown,""
"2568fce48df7c5d93a8a08c514349a6c",SEAT,"","",Unknown,""
ad840d32e836cd181b6f1990bb00dcf0,SEAT,"","",Unknown,""
"0089a4dd79f65c9bfe8128886924c021",SEAT,"","",Unknown,""
b9846babbdb11f875619a98cfad9f183,SEAT,"","",Unknown,""
f8fb9c880aa3a92a603f759ad327feda,SEAT,"","",Unknown,""
e9cbeffc62c83c06b63aa090075b302a,SEAT,"","",Unknown,""
b7cc505d58f32b902d68e0245c68436e,SEAT,"","",Unknown,""
aac6b158674817b3eb00a20dcb71bcdb,SEAT,"","",Unknown,""
f2a1bd2f21d5e30c1cb7d76aa36b6bbc,SEAT,"","",Unknown,""
"855552a4218c5879f043162d61c32d25",SEAT,"","",Unknown,""
b573e2f32032ee5e66cbea96b3be44c5,SEAT,"","",Unknown,""
"857d49f276433c9db30624cf25974d20",SEAT,"","",Unknown,""
"84358c7c997e42b92126b130664fbec6",SEAT,"","",Unknown,""
aacf2aa2c0ba52d89c85b7fd6b1bf629,SEAT,"","",Unknown,""
a091017d4db332a83dcc580820630c6e,SEAT,"","",Unknown,""
"6d62e9137100e8bdbbf5ec9938d6fa58",SEAT,"","",Unknown,""
c34a64bf7ab91ba4032a3683b9c11cc3,SEAT,"","",Unknown,""
"7e3bd1f814e1b8b6ae3b05274eb9c1c8",SEAT,"","",Unknown,""
d59b474d2a1260cf6a8bf7d2bf3594b3,SEAT,"","",Unknown,""
"7e26aa75e0dcb3e792896fa3ad163bd9",SEAT,"","",Unknown,""
"80be5b0141b6d8c1f3db92ae957c6d75",SEAT,"","",Unknown,""
"833f2ee15d8c9443d7c8c524dab1bd79",SEAT,"","",Unknown,""
"206981052ff0014d954e5ce4be07033a",SEAT,"","",Unknown,""
"798fa3bffa424017c8e6967e113462aa",SEAT,"","",Unknown,""
e49fe4027b61d84e77e95a09b34565e4,SEAT,"","",Unknown,""
"0eec7449eb60f3848fd05226f9e30f8e",SEAT,"","",Unknown,""
"2ed73dc817c9ba49903348d2c2e8a102",SEAT,"","",Unknown,""
f716ae0f9508f5a0dfd40b7c43519fed,SEAT,"","",Unknown,""
"878997830445cf3c7bf65e56b04a6745",SKODA,"","",Unknown,""
"2374dad317a13aef48538f53190266fc",SKODA,"","",Unknown,""
"6d991d9b6bb913b185a06db6c594c6d5",SKODA,"","",Unknown,""
a27ea91dee1f452f549558132f6a9ea9,SKODA,"","",Unknown,""
"976a9e1fe6da42ee7ed774f58a7976cc",SKODA,"","",Unknown,""
dead4e5642a3f13986a19c566669893c,SKODA,"","",Unknown,""
"25cbab3d42fd905de5b71752166f4c37",SKODA,"","",Unknown,""
"3b86247b88d95a854e46451dd5cb152f",SKODA,"","",Unknown,""
"56e208fe37e852601c3d89781ecf5976",SKODA,"","",Unknown,""
b93f2222bce6e34d178721e56cf6abd7,SKODA,"","",Unknown,""
"9d4c415bd97417426ab4106e49cd85dd",SKODA,"","",Unknown,""
"444b259b9feb50347042805338b23902",SKODA,"","",Unknown,""
"7ce2ffdede8e86a35eeb870fd00304c6",SKODA,"","",Unknown,""
a3885cb1cc7dd21dedbc13acae281ef4,SMART,"","",Unknown,""
ef54f1be72d1a1c09769c6803556fc5a,SSANGYONG,"","",Unknown,""
